"","state","name","ncesID","acfrs_original_name"
"2116","VA","Colonial Heights City Schools","5100960","colonial heights city schools"
"2117","VA","Covington City School Board","5100990","covington city schools"
"2118","VA","Craig County School Board","5101020","craig co schs"
"2119","VA","Culpeper County School Board","5101050","culpeper co schs"
"2120","VA","Cumberland County School Board","5101080","cumberland co schs"
"2121","VA","Dickenson County School Board","5101140","dickenson co schs"
"2122","VA","Dinwiddie County School Board","5101170","dinwiddie co schs"
"2123","VA","Essex County Public Schools","5101200","essex co schs"
"2124","VA","Falls Church Public Schools","5101290","falls church city schools"
"2125","VA","Fauquier County School Board","5101320","fauquier co schs"
"2126","VA","Floyd County School Board","5101350","floyd co schs"
"2127","VA","Fluvanna County Public Schools","5101380","fluvanna co schs"
"2128","VA","Franklin City Public Schools","5101410","franklin city schools"
"2129","VA","Frederick County School Board","5101470","frederick co schs"
"2130","VA","Fredericksburg City Schools","5101510","fredericksburg city schools"
"2131","VA","Galax City Schools","5101560","galax city schools"
"2132","VA","Giles County Schools","5101590","giles co schs"
"2133","VA","Gloucester County School Board","5101620","gloucester co schs"
"2134","VA","Goochland County School Board","5101650","goochland co schs"
"2135","VA","Grayson County School Board","5101690","grayson co schs"
"2136","VA","Greene County Public Schools","5101710","greene co public schools"
"2137","VA","Halifax County School Board","5101770","halifax co schs"
"2138","VA","Hampton City Schools","5101800","hampton city schools"
"2139","VA","Hanover County School Board","5101830","hanover co schs"
"2140","VA","Harrisonburg City School Board","5101860","harrisonburg city public schools"
"2141","VA","Henrico County School Board","5101890","henrico co schs"
"2142","VA","Henry County Public Schools","5101920","henry co schs"
"2143","VA","Highland County Public Schools","5101950","highland co schs"
"2144","VA","Hopewell City School Board","5101980","hopewell city schools"
"2145","VA","Isle of Wight County Schools","5102010","isle of wight co schs"
"2146","VA","King & Queen County School Board","5102070","king and queen co schools"
"2147","VA","King George County School Board","5102100","king george co schs"
"2148","VA","King William County School Board","5102120","king william-county schs"
"2149","VA","Lancaster County Public Schools","5102160","lancaster co schools"
"2150","VA","Lee County School Board","5102190","lee co sch"
"2151","VA","Lexington City School Board","5102220","lexington city schools"
"2152","VA","Louisa County Public Schools","5102280","louisa co schs"
"2153","VA","Lunenburg County School Board","5102310","lunenburg co schs"
"2154","VA","Lynchburg Public Schools","5102340","lynchburg city schools"
"2155","VA","Madison County School Board","5102370","madison co schs"
"2156","VA","Manassas City Schools","5102360","manassas city schools"
"2157","VA","Manassas Park City Schools","5102390","manassas park city schs"
"2158","VA","Martinsville City Schools","5102400","martinsville city schools"
"2159","VA","Mathews County School Board","5102430","mathews co schs"
"2160","VA","Mecklenburg County School Board","5102460","mecklenburg co schs"
"2161","VA","Middlesex County School Board","5102490","middlesex co schs"
"2162","VA","Montgomery County School Board","5102520","montgomery co schs"
"2163","VA","Nelson County Public Schools","5102580","nelson co schs"
"2164","VA","New Kent County School Board","5102610","new kent co schs"
"2165","VA","Northampton County Schools","5102710","northampton co schs"
"2166","VA","Northumberland County School Board","5102730","northumberland co schs"
"2167","VA","Norton City Schools","5102760","norton city schools"
"2168","VA","Nottoway County School Board","5102790","nottoway co schs"
"2169","VA","Orange County Public Schools","5102820","orange co schs"
"2170","VA","Page County Public Schools","5102850","page co schs"
"2171","VA","Patrick County School Board","5102880","patrick co schs"
"2172","VA","Pittsylvania County School Board","5102940","pittsylvania county schs"
"2173","VA","Poquoson City Public Schools","5102980","poquoson city schools"
"2174","VA","Powhatan County School Board","5103030","powhatan co schs"
"2175","VA","Prince Edward County School Board","5103060","prince edward county school"
"2176","VA","Prince George County School Board","5103090","pr george co schs"
"2177","VA","Pulaski County School Board","5103150","pulaski co schs"
"2178","VA","Rappahannock County School Board","5103210","rappahannock county schs"
"2179","VA","Richmond County School Board","5103270","richmond co schs"
"2180","VA","Rockbridge County School Board","5103370","rockbridge county schs"
"2181","VA","Rockingham County School Board","5103390","rockingham county schs"
"2182","VA","Russell County School Board","5103420","russell co schs"
"2183","VA","School Board of The City of Roanoke","5103330","Roanoke County Public Schools"
"2184","VA","Scott County School Board","5103480","scott county schs"
"2185","VA","Shenandoah County School Board","5103510","shenandoah county schs"
"2186","VA","Smyth County School Board","5103520","smyth county schs"
"2187","VA","Southampton County School Board","5103600","southampton county schs"
"2188","VA","Spotsylvania County School Board","5103640","spotsylvania county schs"
"2189","VA","Staunton City Schools","5103690","staunton city schools"
"2190","VA","Suffolk City School Board","5103710","suffolk city schools"
"2191","VA","Surry County Schools","5103750","surry county schs"
"2192","VA","Sussex County School Board","5103780","sussex co schs dist"
"2193","VA","Tazewell County Schools","5103810","tazewell co schs"
"2194","VA","Town of Colonial Beach Schools","5100930","colonial beach twn schs"
"2195","VA","Town of West Point School Board","5103950","west point town schs"
"2196","VA","Warren County School Board","5103870","warren co schools"
"2197","VA","Washington County School Board","5103900","washington county schs"
"2198","VA","Waynesboro Public Schools","5103930","waynesboro city schools"
"2199","VA","Westmoreland County School Board","5103980","westmoreland co schools"
"2200","VA","Winchester Public Schools","5104050","winchester city schools"
"2201","VA","Wise County School Board","5104080","wise county schs"
"2202","VA","Wythe County School Board","5104110","wythe county schs"
"2203","VT","Alburg Town School District","5001770","alburg town sch dist"
"2204","VT","Arlington Town School District","5001830","arlington town sch dist"
"2205","VT","Barre Unified Union School District #97","5000445","Barre Unified Union School District #97"
"2206","VT","Barstow Unified Union School District","5000390","barstow unified union school district"
"2207","VT","Blue Mt Unifield School District 21","5008224","blue mt unifield school district 21"
"2208","VT","Brighton Town School District","5002610","brighton town sch dist"
"2209","VT","Cabot Town School District","5002850","cabot town sch dist"
"2210","VT","Cambridge School District","5002910","cambridge school district"
"2211","VT","Canaan Town School District","5002940","canaan town sch dist"
"2212","VT","Charleston Town School District","5003060","charleston town sch dist"
"2213","VT","Coventry Village School District","5003360","coventry village sch dist"
"2214","VT","Craftsbury Town School District","5003390","craftsbury town sch dist"
"2215","VT","Danville Town School District","5003450","danville town sch dist"
"2216","VT","Derby Town School District","5003480","derby town sch dist"
"2217","VT","Fairfax Town School District","5003930","fairfax town sch dist"
"2218","VT","Fletcher Town School District","5004080","fletcher town school district"
"2219","VT","Georgia Town School District","5004140","georgia town sch dist"
"2220","VT","Green Mountain Unified School District","5000427","green mountain unified sch dist"
"2221","VT","Hartland Town School District","5004620","hartland town sch dist"
"2222","VT","Hazen Union High School District 26","5008243","hazen union high school dist 26"
"2223","VT","Jay Westfield Joint Elementary School","5004960","jay/westfield jt elemtary dist"
"2224","VT","Lake Region Union School District 24","5005050","lake region union school dist 24"
"2225","VT","Lowell Village School District","5005220","lowell village sch dist"
"2226","VT","Ludlow Mt. Holly Unified Union School District","5000422","ludlow mt. holly unified union sch dist"
"2227","VT","Marlboro Town School District","5005400","marlboro town sch dist"
"2228","VT","Mt Anthony Union High School District 14","5005810","mt anthony union high sch dist 14"
