"","state.abb","state.name","id","year","name","category","total_liabilities","current_liabilities","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","total_assets","current_assets","compensated_absences","expenses","revenues","unrestricted","ncesID","name_nces","enrollment_20","fte_20","revenue_nces_20","expenditure_nces_20","enrollment_21","fte_21","revenue_nces_21","expenditure_nces_21","county","city","zip","zip4","locale","latitude","longitude","congresstional_code","metro_code","enrollment_22","fte_22","url"
"367","VA","Virginia","1267422",2022,"chesterfield county school board","School District",610700000,NA,4167372,0,0,0,245953663,161400000,"39725339",708198881,708198881,-577918235,"5100840","chesterfield county public schools",62614,3970.22,"717691000","798770000",60840,4212.09,"757010000","800538000","Chesterfield County","Chesterfield",23832,NA,"21-Suburb: Large",37.37668,-77.503361,5104,"1-Metropolitan Area",62445,4149,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/VA/Chesterfield%20County%20School%20Board/VA%20Chesterfield%20County%20School%20Board%202022.pdf"
"368","VA","Virginia","1267421",2020,"fairfax county public schools","School District",4569398476,175684715,3769693854,0,435474585,0,3191956305,0,"37753965",3270489937,3287156083,0,"5101260","fairfax county public schools",188887,13132.45,"3154609000","3319353000",180028,13149.81,"3288664000","3286505000","Fairfax County","Falls Church",22042,NA,"21-Suburb: Large",38.868583,-77.22411,5111,"1-Metropolitan Area",178479,13199,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/VA/Fairfax%20County%20Public%20Schools/VA%20Fairfax%20County%20Public%20Schools%202020.pdf"
"369","VA","Virginia","1267421",2021,"fairfax county public schools","School District",4923543994,195677115,4115292996,0,387461319,0,3446573794,0,"39048858",3320812299,3402118652,0,"5101260","fairfax county public schools",188887,13132.45,"3154609000","3319353000",180028,13149.81,"3288664000","3286505000","Fairfax County","Falls Church",22042,NA,"21-Suburb: Large",38.868583,-77.22411,5111,"1-Metropolitan Area",178479,13199,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/VA/Fairfax%20County%20Public%20Schools/VA%20Fairfax%20County%20Public%20Schools%202021.pdf"
"370","VA","Virginia","1267421",2022,"fairfax county public schools","School District",3007244663,229727292,2163904859,0,380070500,0,3637712523,885203047,"39168520",3121966572,3657143582,-2888217323,"5101260","fairfax county public schools",188887,13132.45,"3154609000","3319353000",180028,13149.81,"3288664000","3286505000","Fairfax County","Falls Church",22042,NA,"21-Suburb: Large",38.868583,-77.22411,5111,"1-Metropolitan Area",178479,13199,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/VA/Fairfax%20County%20Public%20Schools/VA%20Fairfax%20County%20Public%20Schools%202022.pdf"
"371","VA","Virginia","1267421",2023,"fairfax county public schools","School District",4096564470,339158449,3191344129,NA,348724057,NA,3867848673,973736127,"41870994",3457306295,3904122340,-2579753033,"5101260","fairfax county public schools",188887,13132.45,"3154609000","3319353000",180028,13149.81,"3288664000","3286505000","Fairfax County","Falls Church",22042,NA,"21-Suburb: Large",38.868583,-77.22411,5111,"1-Metropolitan Area",178479,13199,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/VA/Fairfax%20County%20Public%20Schools/VA%20Fairfax%20County%20Public%20Schools%202023.pdf"
"372","VA","Virginia","1267423",2020,"henrico county public schools","School District",602815832,48179172,462836320,0,81756137,0,393231084,0,"0",574231130,610289547,0,"5101890","henrico county public schools",51786,3030.57,"704381000","666541000",50191,2938.87,"760463000","735065000","Henrico County","Henrico",23223,"420","21-Suburb: Large",37.5416,-77.3823,5104,"1-Metropolitan Area",49991,2893,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/VA/Henrico%20County%20Public%20Schools/VA%20Henrico%20County%20Public%20Schools%202020.pdf"
"373","VA","Virginia","1267423",2021,"henrico county public schools","School District",650708572,47211755,520851160,0,76925442,0,384459131,92245730,"0",614221032,614221032,-447418566,"5101890","henrico county public schools",51786,3030.57,"704381000","666541000",50191,2938.87,"760463000","735065000","Henrico County","Henrico",23223,"420","21-Suburb: Large",37.5416,-77.3823,5104,"1-Metropolitan Area",49991,2893,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/VA/Henrico%20County%20Public%20Schools/VA%20Henrico%20County%20Public%20Schools%202021.pdf"
"374","VA","Virginia","1267423",2022,"henrico county public schools","School District",467193516,93177370,274688193,0,78353723,0,475725078,159061874,"0",615220444,700416757,-357537085,"5101890","henrico county public schools",51786,3030.57,"704381000","666541000",50191,2938.87,"760463000","735065000","Henrico County","Henrico",23223,"420","21-Suburb: Large",37.5416,-77.3823,5104,"1-Metropolitan Area",49991,2893,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/VA/Henrico%20County%20Public%20Schools/VA%20Henrico%20County%20Public%20Schools%202022.pdf"
"375","VA","Virginia","1250804",2020,"loudoun county public schools","School District",1674258721,190203621,993580040,0,403737216,0,2446157187,0,"44238573",1461289718,1497874074,0,"5102250","loudoun county public schools",83606,5995.09,"1382367000","1493054000",81066,6114.58,"1508890000","1533826000","Loudoun County","Ashburn",20148,NA,"21-Suburb: Large",39.0337,-77.517751,5110,"1-Metropolitan Area",81131,5924,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/VA/Loudoun%20County%20Public%20Schools/VA%20Loudoun%20County%20Public%20Schools%202020.pdf"
"376","VA","Virginia","1250804",2021,"loudoun county public schools","School District",1810657330,194811464,1185302293,0,334779254,0,2608203430,0,"52380733",1541305574,1611288141,0,"5102250","loudoun county public schools",83606,5995.09,"1382367000","1493054000",81066,6114.58,"1508890000","1533826000","Loudoun County","Ashburn",20148,NA,"21-Suburb: Large",39.0337,-77.517751,5110,"1-Metropolitan Area",81131,5924,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/VA/Loudoun%20County%20Public%20Schools/VA%20Loudoun%20County%20Public%20Schools%202021.pdf"
"377","VA","Virginia","1250804",2022,"loudoun county public schools","School District",1327976395,216248885,636300637,0,347197802,308852,2698743765,522437929,"58660653",1626827252,1740091007,0,"5102250","loudoun county public schools",83606,5995.09,"1382367000","1493054000",81066,6114.58,"1508890000","1533826000","Loudoun County","Ashburn",20148,NA,"21-Suburb: Large",39.0337,-77.517751,5110,"1-Metropolitan Area",81131,5924,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/VA/Loudoun%20County%20Public%20Schools/VA%20Loudoun%20County%20Public%20Schools%202022.pdf"
"378","VA","Virginia","1250804",2023,"loudoun county public schools","School District",1605666384,263093391,822263095,NA,423691466,79148,2825815393,542583778,"58413281",1649420027,1879034805,-616123033,"5102250","loudoun county public schools",83606,5995.09,"1382367000","1493054000",81066,6114.58,"1508890000","1533826000","Loudoun County","Ashburn",20148,NA,"21-Suburb: Large",39.0337,-77.517751,5110,"1-Metropolitan Area",81131,5924,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/VA/Loudoun%20County%20Public%20Schools/VA%20Loudoun%20County%20Public%20Schools%202023.pdf"
"379","VA","Virginia","1250808",2020,"prince william county public schools","School District",1241056033,149774305,0,880640955,0,159352777,2208797405,0,"36717959",1290526578,1408855587,-687968796,"5103130","prince william county public schools",92237,5696.94,"1302817000","1321655000",89548,5650.41,"1425919000","1314351000","Prince William County","Manassas",20112,NA,"21-Suburb: Large",38.63614,-77.434841,5101,"1-Metropolitan Area",90070,5631,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/VA/Prince%20William%20County%20Public%20Schools/VA%20Prince%20William%20County%20Public%20Schools%202020.pdf"
"380","VA","Virginia","1250808",2021,"prince william county public schools","School District",1376448983,172905222,0,1003741236,0,142765589,2445510537,0,"40659623",1376884937,1554705819,0,"5103130","prince william county public schools",92237,5696.94,"1302817000","1321655000",89548,5650.41,"1425919000","1314351000","Prince William County","Manassas",20112,NA,"21-Suburb: Large",38.63614,-77.434841,5101,"1-Metropolitan Area",90070,5631,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/VA/Prince%20William%20County%20Public%20Schools/VA%20Prince%20William%20County%20Public%20Schools%202021.pdf"
"381","VA","Virginia","1250808",2022,"prince william county public schools","School District",867756947,162964212,520381119,0,127137030,14330563,2546466919,725129922,"41229878",1390687645,1593005209,-560300809,"5103130","prince william county public schools",92237,5696.94,"1302817000","1321655000",89548,5650.41,"1425919000","1314351000","Prince William County","Manassas",20112,NA,"21-Suburb: Large",38.63614,-77.434841,5101,"1-Metropolitan Area",90070,5631,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/VA/Prince%20William%20County%20Public%20Schools/VA%20Prince%20William%20County%20Public%20Schools%202022.pdf"
"382","VA","Virginia","1250808",2023,"prince william county public schools","School District",1051189108,205563673,656520109,NA,125884160,8969087,2642528376,769925915,"43338760",1546338736,1715882195,-394239123,"5103130","prince william county public schools",92237,5696.94,"1302817000","1321655000",89548,5650.41,"1425919000","1314351000","Prince William County","Manassas",20112,NA,"21-Suburb: Large",38.63614,-77.434841,5101,"1-Metropolitan Area",90070,5631,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/VA/Prince%20William%20County%20Public%20Schools/VA%20Prince%20William%20County%20Public%20Schools%202023.pdf"
"383","VA","Virginia","1265776",2020,"school board of the city of virginia beach","School District",985168847,98566284,678825000,0,152746000,0,825304983,0,"38968412",934488801,985726201,0,"5103840","virginia beach city public schools",68706,4244.49,"875527000","932013000",65612,4354.66,"929419000","936164000","Virginia Beach city","Virginia Beach",23456,"6038","11-City: Large",36.751983,-76.059624,5102,"1-Metropolitan Area",65450,4238,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/VA/School%20Board%20of%20the%20City%20of%20Virginia%20Beach/VA%20School%20Board%20of%20the%20City%20of%20Virginia%20Beach%202020.pdf"
"384","VA","Virginia","1265776",2021,"school board of the city of virginia beach","School District",1077086065,118730520,748825120,0,147744327,0,899445665,0,"43191006",881553759,910618796,0,"5103840","virginia beach city public schools",68706,4244.49,"875527000","932013000",65612,4354.66,"929419000","936164000","Virginia Beach city","Virginia Beach",23456,"6038","11-City: Large",36.751983,-76.059624,5102,"1-Metropolitan Area",65450,4238,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/VA/School%20Board%20of%20the%20City%20of%20Virginia%20Beach/VA%20School%20Board%20of%20the%20City%20of%20Virginia%20Beach%202021.pdf"
"385","VA","Virginia","1265776",2022,"school board of the city of virginia beach","School District",691651798,110742777,374959932,1594224,144993753,167335,953082353,384690711,"42221717",952286866,1091463736,0,"5103840","virginia beach city public schools",68706,4244.49,"875527000","932013000",65612,4354.66,"929419000","936164000","Virginia Beach city","Virginia Beach",23456,"6038","11-City: Large",36.751983,-76.059624,5102,"1-Metropolitan Area",65450,4238,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/VA/School%20Board%20of%20the%20City%20of%20Virginia%20Beach/VA%20School%20Board%20of%20the%20City%20of%20Virginia%20Beach%202022.pdf"
"386","VA","Virginia","1265776",2023,"school board of the city of virginia beach","School District",817707297,161600021,462205827,NA,157587101,45743,990060567,418055586,"43913225",972469479,1072637725,-406482434,"5103840","virginia beach city public schools",68706,4244.49,"875527000","932013000",65612,4354.66,"929419000","936164000","Virginia Beach city","Virginia Beach",23456,"6038","11-City: Large",36.751983,-76.059624,5102,"1-Metropolitan Area",65450,4238,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/VA/School%20Board%20of%20the%20City%20of%20Virginia%20Beach/VA%20School%20Board%20of%20the%20City%20of%20Virginia%20Beach%202023.pdf"
"387","WA","Washington","39643",2020,"seattle school district no. 1","School District",123970331,79164626,295248620,0,0,0,618225207,0,"38095354",1188817592,1263718387,0,"5307710","seattle school district no. 1",55986,3238.68,"1218512000","1131647000",53973,3377.56,"1302978000","1114357000","King County","SEATTLE",98134,"1165","11-City: Large",47.580836,-122.330963,5307,"1-Metropolitan Area",51443,3110.54,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/WA/Seattle%20School%20District%20No.%201/WA%20Seattle%20School%20District%20No.%201%202020.pdf"
"388","WA","Washington","39643",2021,"seattle school district no. 1","School District",158128494,158128494,52900318,231757822,0,0,817178848,0,"41119933",1173100791,1340498044,0,"5307710","seattle school district no. 1",55986,3238.68,"1218512000","1131647000",53973,3377.56,"1302978000","1114357000","King County","SEATTLE",98134,"1165","11-City: Large",47.580836,-122.330963,5307,"1-Metropolitan Area",51443,3110.54,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/WA/Seattle%20School%20District%20No.%201/WA%20Seattle%20School%20District%20No.%201%202021.pdf"
"389","WA","Washington","39643",2022,"seattle school district no. 1","School District",160077477,161156776,140712957,28379527,0,0,869143171,869143171,"41086093",1371118223,1408997234,0,"5307710","seattle school district no. 1",55986,3238.68,"1218512000","1131647000",53973,3377.56,"1302978000","1114357000","King County","SEATTLE",98134,"1165","11-City: Large",47.580836,-122.330963,5307,"1-Metropolitan Area",51443,3110.54,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/WA/Seattle%20School%20District%20No.%201/WA%20Seattle%20School%20District%20No.%201%202022.pdf"
"390","WA","Washington","39643",2023,"seattle school district no. 1","School District",350128825,186145997,93294322,15294912,NA,NA,922018267,906723355,"42175799",1429102192,1413492254,NA,"5307710","seattle school district no. 1",55986,3238.68,"1218512000","1131647000",53973,3377.56,"1302978000","1114357000","King County","SEATTLE",98134,"1165","11-City: Large",47.580836,-122.330963,5307,"1-Metropolitan Area",51443,3110.54,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/WA/Seattle%20School%20District%20No.%201/WA%20Seattle%20School%20District%20No.%201%202023.pdf"
"391","WI","Wisconsin","40012",2020,"milwaukee public schools","School District",1413229033,81828323,187257004,76455593,762277112,0,945350000,0,"13336800",1268266817,1208173119,-1180971723,"5509600","milwaukee school district",74683,4388.34,"1210952000","1211356000",71510,4345.15,"1300595000","1251877000","Milwaukee County","Milwaukee",53208,"2627","11-City: Large",43.04813,-87.979731,5504,"1-Metropolitan Area",69115,4269.89,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/WI/Milwaukee%20Public%20Schools/WI%20Milwaukee%20Public%20Schools%202020.pdf"
"392","WI","Wisconsin","40012",2021,"milwaukee public schools","School District",1282936553,126598420,161786883,0,631694509,0,1102847000,0,"13365582",1115965278,1304106715,-1057370427,"5509600","milwaukee school district",74683,4388.34,"1210952000","1211356000",71510,4345.15,"1300595000","1251877000","Milwaukee County","Milwaukee",53208,"2627","11-City: Large",43.04813,-87.979731,5504,"1-Metropolitan Area",69115,4269.89,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/WI/Milwaukee%20Public%20Schools/WI%20Milwaukee%20Public%20Schools%202021.pdf"
